title,url,price
ZARA ЗАМШЕВЫЕ ЛОФЕРЫ С БАХРОМОЙ,https://zara-russia.ru/zhenshchiny_obuv_zara/tproduct/912015699252-zara-zamshevie-loferi-s-bahromoi,10 800
ZARA РУБАШКА ИЗ ПОПЛИНА С ВОЛАНАМИ И ЗАКЛЕПКАМИ,https://zara-russia.ru/zhenshchiny_rubashki_bluzki_zara/tproduct/173971974772-zara-rubashka-iz-poplina-s-volanami-i-za,5 400
ZARA ДЖИНСЫ TRF WIDE-LEG С НИЗКОЙ ПОСАДКОЙ И СТРАЗАМИ,https://zara-russia.ru/zhenshchiny_dzhinsy_zara/tproduct/943161015752-zara-dzhinsi-trf-wide-leg-s-nizkoi-posad,10 800
ZARA ПЛАТЬЕ МИДИ С ОБЪЕМНЫМИ ВОЛАНАМИ,https://zara-russia.ru/zhenshchiny_platya_zara/tproduct/261229606542-zara-plate-midi-s-obemnimi-volanami,7 900
ZARA СУМКА ЧЕРЕЗ ПЛЕЧО С ЗАКЛЕПКАМИ,https://zara-russia.ru/zhenskie_sumki_zara/tproduct/808185115142-zara-sumka-cherez-plecho-s-zaklepkami,4 900
ZARA ТОП-КОРСЕТ С ВОЛАНАМИ,https://zara-russia.ru/zhenshchiny_topy_body_zara/tproduct/301089231832-zara-top-korset-s-volanami,5 400
ZARA ТОП ИЗ ТРИКОТАЖА С ЦВЕТОЧНЫМ ПРИНТОМ,https://zara-russia.ru/zhenshchiny_topy_body_zara/tproduct/488035445132-zara-top-iz-trikotazha-s-tsvetochnim-pri,4 900
ZARA КОРОТКОЕ ПЛАТЬЕ СО СБОРКАМИ,https://zara-russia.ru/zhenshchiny_platya_zara/tproduct/894304298592-zara-korotkoe-plate-so-sborkami,4 100
ZARA МИНИ-ЮБКА С ВОЛАНАМИ И ЗАКЛЕПКАМИ,https://zara-russia.ru/zara_404/tproduct/805056931742-zara-mini-yubka-s-volanami-i-zaklepkami,6 800
ZARA БОДИ ИЗ ХЛОПКА НА БРЕТЕЛЯХ,https://zara-russia.ru/zhenshchiny_topy_body_zara/tproduct/788797942912-zara-bodi-iz-hlopka-na-bretelyah,2 700
ZARA РУБАШКА ОВЕРСАЙЗ ИЗ ПОПЛИНА,https://zara-russia.ru/zhenshchiny_rubashki_bluzki_zara/tproduct/644008455492-zara-rubashka-oversaiz-iz-poplina,5 400
ZARA ЮБКА С РЕЛЬЕФНЫМИ ВОЛАНАМИ,https://zara-russia.ru/zara_404/tproduct/996897917872-zara-yubka-s-relefnimi-volanami,5 400
