title,url,price
ZARA БРЮКИ ПРЯМОГО КРОЯ С ВЫСОКОЙ ПОСАДКОЙ,https://zara-russia.ru/zhenshchiny_kostyumi_zara/tproduct/353250375352-zara-bryuki-pryamogo-kroya-s-visokoi-pos,5 400
ZARA БРЮКИ-ПАЛАЦЦО ИЗ МЯГКОЙ ТКАНИ,https://zara-russia.ru/zhenshchiny_kostyumi_zara/tproduct/893470427422-zara-bryuki-palatstso-iz-myagkoi-tkani,4 400
ZARA БРЮКИ FLARE ИЗ ФЛИСА,https://zara-russia.ru/zhenshchiny_tolstovki_zara/tproduct/566268919492-zara-bryuki-flare-iz-flisa,4 400
ZARA БРЮКИ WIDE LEG ИЗ МЯГКОЙ ТКАНИ,https://zara-russia.ru/zhenshchiny_tolstovki_zara/tproduct/124729612702-zara-bryuki-wide-leg-iz-myagkoi-tkani,4 400
ZARA ЛЕГИНСЫ С ДЕКОРАТИВНЫМИ ШВАМИ,https://zara-russia.ru/zhenshchiny_kostyumi_zara/tproduct/100230528482-zara-leginsi-s-dekorativnimi-shvami,4 100
ZARA БРЮКИ-ДЖОГГЕРЫ ST. MORITZ®,https://zara-russia.ru/zhenshchiny_tolstovki_zara/tproduct/870096505312-zara-bryuki-dzhoggeri-st-moritz,6 800
ZARA БРЮКИ WIDE LEG С ВЫСОКОЙ ПОСАДКОЙ — ZW COLLECTION,https://zara-russia.ru/zhenshchiny_kostyumi_zara/tproduct/147245447992-zara-bryuki-wide-leg-s-visokoi-posadkoi,8 700
ZARA БРЮКИ WIDE-LEG С ЗАЩИПАМИ — ZW COLLECTION,https://zara-russia.ru/zhenshchiny_kostyumi_zara/tproduct/584440020452-zara-bryuki-wide-leg-s-zaschipami-zw-col,8 700
ZARA БРЮКИ ПРЯМОГО КРОЯ С ВЫСОКОЙ ПОСАДКОЙ,https://zara-russia.ru/zhenshchiny_kostyumi_zara/tproduct/518107417682-zara-bryuki-pryamogo-kroya-s-visokoi-pos,6 800
ZARA БРЮКИ С ВЫСОКОЙ ПОСАДКОЙ В ПОЛОСКУ — ZW COLLECTION,https://zara-russia.ru/zhenshchiny_kostyumi_zara/tproduct/364618840862-zara-bryuki-s-visokoi-posadkoi-v-polosku,8 700
ZARA ДЖИНСЫ Z1975 STRAIGHT С ОТВОРОТАМИ СНИЗУ,https://zara-russia.ru/zhenshchiny_kostyumi_zara/tproduct/556140287372-zara-dzhinsi-z1975-straight-s-otvorotami,7 900
ZARA ДЖИНСЫ Z1975 BARREL С ВЫСОКОЙ ПОСАДКОЙ,https://zara-russia.ru/zhenshchiny_dzhinsy_zara/tproduct/768281248902-zara-dzhinsi-z1975-barrel-s-visokoi-posa,7 900
ZARA ЖАККАРДОВОЕ БЕСШОВНОЕ БОДИ — SKI COLLECTION,https://zara-russia.ru/zhenshchiny_kostyumi_zara/tproduct/993854881582-zara-zhakkardovoe-besshovnoe-bodi-ski-co,8 700
ZARA ТОП С ВОРОТНИКОМ-СТОЙКОЙ,https://zara-russia.ru/zhenshchiny_kostyumi_zara/tproduct/415403616102-zara-top-s-vorotnikom-stoikoi,4 400
ZARA УКОРОЧЕННЫЙ ТОП С ДЛИННЫМИ РУКАВАМИ,https://zara-russia.ru/zhenshchiny_kostyumi_zara/tproduct/682856849172-zara-ukorochennii-top-s-dlinnimi-rukavam,4 900
ZARA ТОП-БАНДО,https://zara-russia.ru/zhenshchiny_kostyumi_zara/tproduct/603563238372-zara-top-bando,2 700
ZARA ТОП ХАЛТЕР ИЗ ТРИКОТАЖА ИНТЕРЛОК,https://zara-russia.ru/zhenshchiny_kostyumi_zara/tproduct/386950088142-zara-top-halter-iz-trikotazha-interlok,4 100
ZARA ТОП ИЗ ДЕНИМА Z1975 С ГОРЛОВИНОЙ ХАЛТЕР GLOBO,https://zara-russia.ru/zhenshchiny_kostyumi_zara/tproduct/598713971872-zara-top-iz-denima-z1975-s-gorlovinoi-ha,6 800
ZARA ТОП С ВЫРЕЗОМ СЕРДЕЧКОМ И ПУГОВИЦАМИ,https://zara-russia.ru/zhenshchiny_kostyumi_zara/tproduct/146929311752-zara-top-s-virezom-serdechkom-i-pugovits,3 600
ZARA ЖИЛЕТ НА ЗАПÁХЕ С РЕМНЕМ,https://zara-russia.ru/zhenshchiny_kostyumi_zara/tproduct/698884394802-zara-zhilet-na-zaphe-s-remnem,7 900
ZARA ТОП ИЗ ИСКУССТВЕННОЙ КОЖИ С РЕМНЕМ,https://zara-russia.ru/zhenshchiny_kostyumi_zara/tproduct/322028251392-zara-top-iz-iskusstvennoi-kozhi-s-remnem,5 400
